order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2024-04-11,2024,Q2,4,April,Latin America,Brazil,Clothing,Shoes,Home Office,2,401,802.0,441.41,360.59,0.4496
2023-05-01,2023,Q2,5,May,North America,USA,Furniture,Desks,Home Office,2,493,986.0,727.42,258.58,0.2623
2023-06-17,2023,Q2,6,June,North America,USA,Clothing,Shoes,Home Office,1,373,373.0,212.34,160.66,0.4307
2022-07-19,2022,Q3,7,July,North America,USA,Electronics,Accessories,Corporate,1,116,116.0,72.97,43.03,0.3709
2023-01-06,2023,Q1,1,January,North America,Canada,Clothing,Shirts,Corporate,2,101,202.0,133.27,68.73,0.3402
2024-10-10,2024,Q4,10,October,Asia Pacific,Japan,Electronics,Phones,Home Office,2,556,1112.0,795.19,316.81,0.2849
2024-05-02,2024,Q2,5,May,Latin America,Brazil,Electronics,Laptops,Home Office,2,380,760.0,414.23,345.77,0.455
2022-09-05,2022,Q3,9,September,Asia Pacific,Australia,Office Supplies,Paper,Corporate,5,80,400.0,209.14,190.86,0.4771
2024-02-27,2024,Q1,2,February,North America,USA,Office Supplies,Paper,Corporate,1,113,113.0,85.86,27.14,0.2402
2022-09-21,2022,Q3,9,September,North America,Canada,Electronics,Accessories,Consumer,2,824,1648.0,1232.77,415.23,0.252
2024-12-17,2024,Q4,12,December,North America,Canada,Electronics,Laptops,Home Office,4,999,3996.0,2625.29,1370.71,0.343
2022-01-31,2022,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Home Office,2,384,768.0,536.61,231.39,0.3013
2023-08-28,2023,Q3,8,August,North America,USA,Clothing,Shirts,Home Office,1,981,981.0,702.19,278.81,0.2842
2023-05-17,2023,Q2,5,May,Latin America,Mexico,Electronics,Phones,Corporate,4,777,3108.0,1998.32,1109.68,0.357
2024-06-04,2024,Q2,6,June,North America,Canada,Office Supplies,Paper,Corporate,1,672,672.0,387.86,284.14,0.4228
2023-07-03,2023,Q3,7,July,Latin America,Mexico,Clothing,Shoes,Consumer,1,908,908.0,585.13,322.87,0.3556
2024-04-18,2024,Q2,4,April,Latin America,Mexico,Clothing,Shirts,Consumer,1,784,784.0,615.63,168.37,0.2148
2024-04-27,2024,Q2,4,April,North America,Canada,Clothing,Shirts,Home Office,3,315,945.0,710.03,234.97,0.2487
2023-09-06,2023,Q3,9,September,Asia Pacific,Japan,Office Supplies,Pens,Consumer,4,701,2804.0,1793.62,1010.38,0.3603
2023-02-16,2023,Q1,2,February,Europe,France,Electronics,Laptops,Corporate,5,871,4355.0,2472.22,1882.78,0.4323
2023-03-08,2023,Q1,3,March,Europe,France,Clothing,Shirts,Consumer,5,857,4285.0,3286.1,998.9,0.2331
2023-11-09,2023,Q4,11,November,Latin America,Mexico,Office Supplies,Pens,Consumer,3,990,2970.0,2053.67,916.33,0.3085
2022-06-08,2022,Q2,6,June,Asia Pacific,Japan,Office Supplies,Paper,Corporate,1,769,769.0,477.87,291.13,0.3786
2022-01-14,2022,Q1,1,January,Europe,Germany,Office Supplies,Pens,Home Office,5,940,4700.0,2507.44,2192.56,0.4665
2023-01-08,2023,Q1,1,January,North America,Canada,Office Supplies,Paper,Home Office,4,189,756.0,548.5,207.5,0.2745
2022-08-13,2022,Q3,8,August,North America,USA,Clothing,Shoes,Consumer,2,925,1850.0,1100.92,749.08,0.4049
2023-05-26,2023,Q2,5,May,Latin America,Brazil,Electronics,Laptops,Corporate,4,882,3528.0,2405.71,1122.29,0.3181
2023-08-26,2023,Q3,8,August,Asia Pacific,Japan,Electronics,Accessories,Corporate,1,318,318.0,213.34,104.66,0.3291
2022-08-04,2022,Q3,8,August,Asia Pacific,China,Office Supplies,Paper,Consumer,4,727,2908.0,2064.35,843.65,0.2901
2024-09-14,2024,Q3,9,September,Europe,Italy,Electronics,Laptops,Home Office,1,915,915.0,605.08,309.92,0.3387
2024-04-19,2024,Q2,4,April,Europe,Albania,Clothing,Shirts,Home Office,4,876,3504.0,2414.69,1089.31,0.3109
2023-12-28,2023,Q4,12,December,North America,Canada,Electronics,Laptops,Home Office,3,687,2061.0,1080.92,980.08,0.4755
2023-07-08,2023,Q3,7,July,Latin America,Brazil,Electronics,Accessories,Corporate,4,939,3756.0,2627.64,1128.36,0.3004
2024-12-01,2024,Q4,12,December,Asia Pacific,Australia,Furniture,Tables,Corporate,5,630,3150.0,1758.51,1391.49,0.4417
2023-11-07,2023,Q4,11,November,Europe,Germany,Electronics,Phones,Corporate,2,828,1656.0,1022.74,633.26,0.3824
2024-05-22,2024,Q2,5,May,Europe,France,Electronics,Phones,Home Office,3,336,1008.0,658.99,349.01,0.3462
2022-10-10,2022,Q4,10,October,Latin America,Brazil,Office Supplies,Paper,Consumer,4,911,3644.0,2572.89,1071.11,0.2939
2024-12-17,2024,Q4,12,December,Latin America,Mexico,Office Supplies,Pens,Corporate,1,664,664.0,479.89,184.11,0.2773
2024-04-13,2024,Q2,4,April,North America,USA,Furniture,Desks,Corporate,3,884,2652.0,1886.84,765.16,0.2885
2023-06-21,2023,Q2,6,June,Latin America,Brazil,Clothing,Shirts,Consumer,5,670,3350.0,1770.58,1579.42,0.4715
2024-07-11,2024,Q3,7,July,North America,USA,Furniture,Chairs,Home Office,2,283,566.0,348.7,217.3,0.3839
2024-04-21,2024,Q2,4,April,North America,USA,Electronics,Laptops,Corporate,2,680,1360.0,794.51,565.49,0.4158
2024-08-05,2024,Q3,8,August,Latin America,Mexico,Electronics,Laptops,Home Office,4,499,1996.0,1236.57,759.43,0.3805
2023-10-27,2023,Q4,10,October,Latin America,Mexico,Clothing,Shoes,Corporate,5,979,4895.0,3397.43,1497.57,0.3059
2022-03-08,2022,Q1,3,March,Latin America,Brazil,Clothing,Shirts,Corporate,5,280,1400.0,781.03,618.97,0.4421
2022-01-06,2022,Q1,1,January,Latin America,Mexico,Office Supplies,Binders,Consumer,2,565,1130.0,735.21,394.79,0.3494
2023-09-29,2023,Q3,9,September,Latin America,Mexico,Electronics,Phones,Consumer,2,540,1080.0,826.7,253.3,0.2345
2022-11-10,2022,Q4,11,November,North America,Canada,Electronics,Accessories,Consumer,5,825,4125.0,2967.27,1157.73,0.2807
2023-07-19,2023,Q3,7,July,Europe,France,Electronics,Laptops,Consumer,2,62,124.0,88.98,35.02,0.2824
2024-04-05,2024,Q2,4,April,Asia Pacific,China,Electronics,Phones,Home Office,1,115,115.0,86.78,28.22,0.2454
2023-05-21,2023,Q2,5,May,Asia Pacific,China,Electronics,Phones,Home Office,2,413,826.0,511.93,314.07,0.3802
2024-10-22,2024,Q4,10,October,North America,USA,Electronics,Accessories,Home Office,1,543,543.0,395.22,147.78,0.2722
2022-07-23,2022,Q3,7,July,North America,Canada,Electronics,Accessories,Consumer,2,374,748.0,387.17,360.83,0.4824
2023-10-24,2023,Q4,10,October,Europe,Germany,Electronics,Accessories,Corporate,3,421,1263.0,652.88,610.12,0.4831
2024-03-15,2024,Q1,3,March,Latin America,Brazil,Office Supplies,Pens,Home Office,3,490,1470.0,881.32,588.68,0.4005
2023-02-08,2023,Q1,2,February,North America,USA,Furniture,Tables,Consumer,3,671,2013.0,1125.38,887.62,0.4409
2023-06-20,2023,Q2,6,June,Asia Pacific,China,Electronics,Accessories,Consumer,1,306,306.0,200.6,105.4,0.3444
2023-07-31,2023,Q3,7,July,Latin America,Brazil,Office Supplies,Paper,Consumer,1,798,798.0,442.86,355.14,0.445
2024-02-02,2024,Q1,2,February,North America,USA,Electronics,Phones,Home Office,4,885,3540.0,2806.06,733.94,0.2073
2022-04-27,2022,Q2,4,April,Latin America,Mexico,Clothing,Shirts,Corporate,4,302,1208.0,912.44,295.56,0.2447
2023-09-20,2023,Q3,9,September,Asia Pacific,China,Electronics,Phones,Home Office,2,552,1104.0,877.42,226.58,0.2052
2024-01-19,2024,Q1,1,January,Latin America,Mexico,Furniture,Chairs,Consumer,1,915,915.0,679.23,235.77,0.2577
2022-04-15,2022,Q2,4,April,North America,USA,Office Supplies,Pens,Consumer,3,989,2967.0,2330.08,636.92,0.2147
2023-05-10,2023,Q2,5,May,North America,USA,Clothing,Shirts,Consumer,3,288,864.0,527.41,336.59,0.3896
2022-02-15,2022,Q1,2,February,Asia Pacific,Australia,Clothing,Jackets,Home Office,3,781,2343.0,1521.48,821.52,0.3506
2024-04-02,2024,Q2,4,April,Europe,Albania,Electronics,Accessories,Corporate,2,576,1152.0,658.87,493.13,0.4281
2024-09-08,2024,Q3,9,September,Europe,France,Furniture,Desks,Home Office,1,706,706.0,487.66,218.34,0.3093
2024-08-17,2024,Q3,8,August,Latin America,Brazil,Furniture,Desks,Consumer,2,300,600.0,441.88,158.12,0.2635
2024-04-24,2024,Q2,4,April,North America,USA,Electronics,Laptops,Consumer,5,96,480.0,311.82,168.18,0.3504
2023-03-25,2023,Q1,3,March,North America,USA,Electronics,Laptops,Consumer,5,764,3820.0,2249.64,1570.36,0.4111
2023-06-20,2023,Q2,6,June,Asia Pacific,Australia,Office Supplies,Binders,Home Office,4,851,3404.0,2220.43,1183.57,0.3477
2023-05-26,2023,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Home Office,1,729,729.0,378.26,350.74,0.4811
2023-06-24,2023,Q2,6,June,North America,Canada,Electronics,Laptops,Home Office,3,374,1122.0,803.73,318.27,0.2837
2022-01-16,2022,Q1,1,January,Asia Pacific,China,Electronics,Phones,Consumer,1,274,274.0,174.12,99.88,0.3645
2022-08-31,2022,Q3,8,August,Europe,France,Clothing,Shoes,Home Office,4,687,2748.0,2114.5,633.5,0.2305
2024-06-30,2024,Q2,6,June,Europe,Germany,Furniture,Chairs,Corporate,3,935,2805.0,2179.42,625.58,0.223
2024-01-31,2024,Q1,1,January,Latin America,Brazil,Office Supplies,Paper,Corporate,2,999,1998.0,1074.23,923.77,0.4623
2023-12-06,2023,Q4,12,December,Asia Pacific,China,Electronics,Accessories,Corporate,3,444,1332.0,1064.05,267.95,0.2012
2022-04-25,2022,Q2,4,April,Latin America,Brazil,Electronics,Accessories,Home Office,5,23,115.0,90.96,24.04,0.2091
2023-02-01,2023,Q1,2,February,Asia Pacific,China,Office Supplies,Pens,Consumer,2,103,206.0,141.76,64.24,0.3119
2023-01-29,2023,Q1,1,January,Asia Pacific,China,Clothing,Shoes,Consumer,3,728,2184.0,1632.83,551.17,0.2524
2024-09-04,2024,Q3,9,September,Europe,France,Clothing,Shirts,Consumer,2,233,466.0,235.58,230.42,0.4945
2022-10-24,2022,Q4,10,October,North America,Canada,Electronics,Laptops,Consumer,5,811,4055.0,3207.97,847.03,0.2089
2024-09-28,2024,Q3,9,September,Asia Pacific,China,Furniture,Desks,Consumer,5,676,3380.0,2152.7,1227.3,0.3631
2022-06-27,2022,Q2,6,June,Asia Pacific,China,Furniture,Desks,Home Office,1,920,920.0,711.08,208.92,0.2271
2024-08-24,2024,Q3,8,August,Asia Pacific,China,Electronics,Phones,Corporate,5,76,380.0,233.9,146.1,0.3845
2022-11-11,2022,Q4,11,November,North America,USA,Office Supplies,Paper,Home Office,5,173,865.0,637.03,227.97,0.2635
2024-11-28,2024,Q4,11,November,Latin America,Brazil,Furniture,Desks,Consumer,5,631,3155.0,1973.09,1181.91,0.3746
2022-09-16,2022,Q3,9,September,Latin America,Mexico,Office Supplies,Binders,Home Office,4,731,2924.0,1780.17,1143.83,0.3912
2022-01-07,2022,Q1,1,January,Asia Pacific,China,Office Supplies,Binders,Home Office,5,988,4940.0,3873.12,1066.88,0.216
2022-02-18,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Paper,Home Office,1,420,420.0,298.09,121.91,0.2903
2022-06-10,2022,Q2,6,June,Latin America,Brazil,Clothing,Jackets,Consumer,2,971,1942.0,1460.43,481.57,0.248
2022-06-25,2022,Q2,6,June,Latin America,Brazil,Furniture,Tables,Consumer,4,539,2156.0,1429.44,726.56,0.337
2024-10-22,2024,Q4,10,October,Europe,France,Clothing,Shirts,Consumer,2,979,1958.0,1518.44,439.56,0.2245
2024-09-27,2024,Q3,9,September,Asia Pacific,Australia,Furniture,Chairs,Home Office,2,984,1968.0,1420.87,547.13,0.278
2023-03-31,2023,Q1,3,March,Latin America,Brazil,Electronics,Phones,Home Office,1,541,541.0,282.21,258.79,0.4783
2022-10-03,2022,Q4,10,October,Europe,Albania,Office Supplies,Binders,Corporate,4,965,3860.0,2818.04,1041.96,0.2699
2023-05-13,2023,Q2,5,May,North America,USA,Furniture,Chairs,Corporate,3,655,1965.0,993.53,971.47,0.4944
2023-11-07,2023,Q4,11,November,Asia Pacific,Japan,Furniture,Tables,Consumer,5,970,4850.0,3631.3,1218.7,0.2513
2024-11-17,2024,Q4,11,November,Latin America,Brazil,Electronics,Phones,Corporate,2,289,578.0,346.55,231.45,0.4004
2024-10-21,2024,Q4,10,October,Asia Pacific,Australia,Clothing,Shoes,Consumer,2,878,1756.0,1193.18,562.82,0.3205
2022-02-25,2022,Q1,2,February,Europe,Germany,Furniture,Desks,Consumer,1,558,558.0,404.45,153.55,0.2752
2023-07-01,2023,Q3,7,July,Latin America,Brazil,Furniture,Tables,Home Office,1,531,531.0,366.97,164.03,0.3089
2022-02-05,2022,Q1,2,February,North America,Canada,Clothing,Jackets,Corporate,1,536,536.0,376.12,159.88,0.2983
2023-03-15,2023,Q1,3,March,North America,Canada,Clothing,Shirts,Consumer,4,866,3464.0,2659.66,804.34,0.2322
2023-08-18,2023,Q3,8,August,Europe,Germany,Furniture,Tables,Consumer,5,431,2155.0,1319.27,835.73,0.3878
2022-11-03,2022,Q4,11,November,North America,Canada,Clothing,Shirts,Corporate,4,664,2656.0,1763.97,892.03,0.3359
2023-09-11,2023,Q3,9,September,North America,USA,Electronics,Accessories,Corporate,1,361,361.0,199.44,161.56,0.4475
2022-12-23,2022,Q4,12,December,North America,USA,Electronics,Phones,Corporate,1,159,159.0,101.8,57.2,0.3597
2022-06-30,2022,Q2,6,June,North America,USA,Office Supplies,Paper,Corporate,2,283,566.0,308.48,257.52,0.455
2022-03-09,2022,Q1,3,March,North America,USA,Furniture,Chairs,Corporate,4,846,3384.0,2335.22,1048.78,0.3099
2022-10-19,2022,Q4,10,October,North America,USA,Electronics,Accessories,Corporate,4,468,1872.0,1118.1,753.9,0.4027
2023-11-23,2023,Q4,11,November,North America,Canada,Electronics,Accessories,Corporate,5,246,1230.0,931.98,298.02,0.2423
2022-06-30,2022,Q2,6,June,Latin America,Mexico,Electronics,Laptops,Consumer,4,79,316.0,190.57,125.43,0.3969
2023-03-10,2023,Q1,3,March,North America,Canada,Office Supplies,Binders,Home Office,5,99,495.0,290.09,204.91,0.4139
2024-07-02,2024,Q3,7,July,Latin America,Mexico,Clothing,Shoes,Consumer,3,74,222.0,143.72,78.28,0.3526
2022-03-07,2022,Q1,3,March,Asia Pacific,Japan,Office Supplies,Binders,Consumer,5,625,3125.0,1726.87,1398.13,0.4474
2024-11-10,2024,Q4,11,November,Europe,France,Office Supplies,Paper,Home Office,1,446,446.0,250.27,195.73,0.4389
2023-01-19,2023,Q1,1,January,North America,USA,Office Supplies,Pens,Home Office,3,572,1716.0,1261.16,454.84,0.2651
2022-02-08,2022,Q1,2,February,Europe,Italy,Office Supplies,Pens,Home Office,2,541,1082.0,702.4,379.6,0.3508
2024-04-01,2024,Q2,4,April,North America,Canada,Furniture,Chairs,Corporate,2,245,490.0,275.33,214.67,0.4381
2023-08-25,2023,Q3,8,August,Latin America,Mexico,Furniture,Tables,Corporate,2,135,270.0,137.55,132.45,0.4905
2024-02-24,2024,Q1,2,February,North America,USA,Electronics,Accessories,Corporate,1,990,990.0,633.54,356.46,0.3601
2023-11-02,2023,Q4,11,November,Asia Pacific,Japan,Office Supplies,Paper,Consumer,2,359,718.0,518.96,199.04,0.2772
2023-04-24,2023,Q2,4,April,Europe,Italy,Office Supplies,Paper,Home Office,5,126,630.0,381.37,248.63,0.3946
2023-07-15,2023,Q3,7,July,Europe,France,Electronics,Laptops,Home Office,1,538,538.0,309.02,228.98,0.4256
2022-04-11,2022,Q2,4,April,Asia Pacific,Japan,Clothing,Shoes,Consumer,4,552,2208.0,1366.56,841.44,0.3811
2023-05-29,2023,Q2,5,May,Latin America,Brazil,Furniture,Desks,Corporate,1,783,783.0,616.8,166.2,0.2123
2022-06-25,2022,Q2,6,June,Latin America,Brazil,Office Supplies,Pens,Home Office,1,350,350.0,219.43,130.57,0.3731
2022-08-26,2022,Q3,8,August,Asia Pacific,Japan,Clothing,Shoes,Consumer,4,120,480.0,277.39,202.61,0.4221
2024-06-28,2024,Q2,6,June,Europe,France,Clothing,Jackets,Corporate,5,234,1170.0,784.8,385.2,0.3292
2024-12-18,2024,Q4,12,December,North America,Canada,Office Supplies,Binders,Consumer,3,575,1725.0,1282.06,442.94,0.2568
2024-05-20,2024,Q2,5,May,Latin America,Brazil,Office Supplies,Paper,Corporate,4,242,968.0,490.49,477.51,0.4933
2023-05-10,2023,Q2,5,May,North America,Canada,Clothing,Shirts,Consumer,1,229,229.0,152.84,76.16,0.3326
2024-08-04,2024,Q3,8,August,Europe,Italy,Furniture,Chairs,Corporate,2,363,726.0,545.15,180.85,0.2491
2024-01-25,2024,Q1,1,January,North America,Canada,Furniture,Desks,Consumer,4,745,2980.0,1682.77,1297.23,0.4353
2022-07-30,2022,Q3,7,July,Asia Pacific,Australia,Office Supplies,Binders,Consumer,4,824,3296.0,2559.36,736.64,0.2235
2022-05-20,2022,Q2,5,May,Latin America,Brazil,Office Supplies,Paper,Consumer,3,770,2310.0,1555.34,754.66,0.3267
2023-06-25,2023,Q2,6,June,Latin America,Brazil,Electronics,Phones,Consumer,1,447,447.0,292.79,154.21,0.345
2022-09-27,2022,Q3,9,September,Asia Pacific,Japan,Electronics,Accessories,Home Office,2,84,168.0,132.57,35.43,0.2109
2024-11-01,2024,Q4,11,November,Asia Pacific,China,Furniture,Desks,Home Office,2,273,546.0,294.24,251.76,0.4611
2023-05-21,2023,Q2,5,May,Latin America,Mexico,Electronics,Phones,Home Office,3,901,2703.0,1951.68,751.32,0.278
2022-02-01,2022,Q1,2,February,Latin America,Brazil,Clothing,Jackets,Home Office,2,537,1074.0,800.74,273.26,0.2544
2024-12-28,2024,Q4,12,December,Latin America,Mexico,Clothing,Jackets,Consumer,5,313,1565.0,1011.88,553.12,0.3534
2024-03-23,2024,Q1,3,March,Europe,Germany,Clothing,Jackets,Home Office,4,240,960.0,481.86,478.14,0.4981
2022-12-28,2022,Q4,12,December,Europe,France,Clothing,Jackets,Home Office,4,446,1784.0,1172.62,611.38,0.3427
2024-07-17,2024,Q3,7,July,Europe,Italy,Office Supplies,Binders,Consumer,2,332,664.0,362.58,301.42,0.4539
2022-04-10,2022,Q2,4,April,North America,Canada,Clothing,Jackets,Home Office,2,734,1468.0,981.76,486.24,0.3312
2022-01-09,2022,Q1,1,January,Europe,Albania,Furniture,Desks,Home Office,2,483,966.0,697.05,268.95,0.2784
2023-11-28,2023,Q4,11,November,Latin America,Mexico,Electronics,Laptops,Corporate,4,601,2404.0,1585.01,818.99,0.3407
2024-11-18,2024,Q4,11,November,Europe,France,Furniture,Desks,Home Office,2,596,1192.0,821.57,370.43,0.3108
2023-04-07,2023,Q2,4,April,Latin America,Mexico,Office Supplies,Pens,Corporate,5,271,1355.0,719.75,635.25,0.4688
2024-07-09,2024,Q3,7,July,Asia Pacific,Australia,Electronics,Phones,Home Office,5,714,3570.0,1888.94,1681.06,0.4709
2023-01-25,2023,Q1,1,January,North America,Canada,Electronics,Phones,Consumer,4,131,524.0,395.77,128.23,0.2447
2023-09-24,2023,Q3,9,September,North America,USA,Electronics,Phones,Home Office,1,783,783.0,403.09,379.91,0.4852
2023-11-13,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Shoes,Consumer,1,310,310.0,181.44,128.56,0.4147
2022-06-06,2022,Q2,6,June,Latin America,Brazil,Office Supplies,Pens,Home Office,1,299,299.0,233.61,65.39,0.2187
2022-12-01,2022,Q4,12,December,North America,Canada,Furniture,Tables,Home Office,5,313,1565.0,997.94,567.06,0.3623
2022-09-17,2022,Q3,9,September,Europe,Italy,Clothing,Shoes,Consumer,3,534,1602.0,1125.18,476.82,0.2976
2022-03-23,2022,Q1,3,March,Latin America,Mexico,Electronics,Accessories,Consumer,1,198,198.0,112.17,85.83,0.4335
2024-01-24,2024,Q1,1,January,North America,Canada,Furniture,Desks,Consumer,3,208,624.0,362.64,261.36,0.4188
2023-12-21,2023,Q4,12,December,Asia Pacific,China,Furniture,Chairs,Consumer,4,187,748.0,488.22,259.78,0.3473
2022-03-16,2022,Q1,3,March,Latin America,Brazil,Furniture,Desks,Corporate,5,73,365.0,252.37,112.63,0.3086
2023-09-18,2023,Q3,9,September,North America,Canada,Office Supplies,Binders,Corporate,1,597,597.0,470.52,126.48,0.2119
2022-03-03,2022,Q1,3,March,Asia Pacific,China,Clothing,Shirts,Consumer,5,646,3230.0,2171.61,1058.39,0.3277
2024-05-23,2024,Q2,5,May,Latin America,Mexico,Office Supplies,Binders,Corporate,4,335,1340.0,708.58,631.42,0.4712
2022-11-16,2022,Q4,11,November,Europe,Italy,Electronics,Accessories,Home Office,5,290,1450.0,884.61,565.39,0.3899
2022-04-12,2022,Q2,4,April,Latin America,Brazil,Electronics,Phones,Home Office,2,745,1490.0,854.14,635.86,0.4267
2024-05-23,2024,Q2,5,May,Europe,Italy,Furniture,Desks,Home Office,1,449,449.0,258.77,190.23,0.4237
2024-08-11,2024,Q3,8,August,Latin America,Brazil,Furniture,Chairs,Corporate,5,641,3205.0,2088.43,1116.57,0.3484
2022-09-12,2022,Q3,9,September,Asia Pacific,Australia,Furniture,Chairs,Corporate,5,202,1010.0,600.95,409.05,0.405
2023-07-24,2023,Q3,7,July,Europe,Albania,Office Supplies,Paper,Home Office,5,279,1395.0,818.58,576.42,0.4132
2022-04-22,2022,Q2,4,April,Europe,Italy,Clothing,Jackets,Consumer,4,43,172.0,135.95,36.05,0.2096
2024-09-11,2024,Q3,9,September,Latin America,Mexico,Office Supplies,Paper,Home Office,1,870,870.0,587.41,282.59,0.3248
2024-09-24,2024,Q3,9,September,North America,USA,Electronics,Phones,Corporate,1,113,113.0,65.37,47.63,0.4215
2023-04-06,2023,Q2,4,April,Europe,Germany,Furniture,Desks,Home Office,2,275,550.0,320.52,229.48,0.4172
2023-12-09,2023,Q4,12,December,Latin America,Brazil,Furniture,Tables,Home Office,2,233,466.0,346.38,119.62,0.2567
2024-06-05,2024,Q2,6,June,Asia Pacific,China,Office Supplies,Pens,Corporate,5,890,4450.0,3408.45,1041.55,0.2341
2024-12-11,2024,Q4,12,December,Latin America,Mexico,Electronics,Accessories,Corporate,1,515,515.0,362.41,152.59,0.2963
2023-06-04,2023,Q2,6,June,Latin America,Brazil,Clothing,Shirts,Corporate,1,59,59.0,37.14,21.86,0.3706
2024-03-22,2024,Q1,3,March,Europe,Italy,Furniture,Desks,Corporate,5,814,4070.0,2968.54,1101.46,0.2706
2022-08-24,2022,Q3,8,August,North America,USA,Furniture,Desks,Home Office,3,482,1446.0,1129.64,316.36,0.2188
2024-07-15,2024,Q3,7,July,Asia Pacific,Australia,Electronics,Accessories,Corporate,1,455,455.0,250.19,204.81,0.4501
2023-07-11,2023,Q3,7,July,Europe,Germany,Furniture,Chairs,Consumer,5,568,2840.0,2154.17,685.83,0.2415
2023-10-11,2023,Q4,10,October,Europe,Italy,Clothing,Jackets,Corporate,5,788,3940.0,2973.31,966.69,0.2454
2022-08-22,2022,Q3,8,August,Europe,France,Office Supplies,Paper,Corporate,3,735,2205.0,1344.94,860.06,0.39
2024-11-21,2024,Q4,11,November,Asia Pacific,China,Electronics,Accessories,Home Office,2,924,1848.0,1085.77,762.23,0.4125
2023-08-02,2023,Q3,8,August,North America,Canada,Furniture,Chairs,Consumer,5,230,1150.0,770.03,379.97,0.3304
